Selected,Pass_Criteria,Filename,Disc#,Grain#,ED,ED_Err,N.Signal,BG.signal,MCarlo_Cycles,Test_Signal,BG.T_Signal,TD_Err,Test_Dose,Test_Signal_Change,Residual_Signal,RR1,RR_Err1,RR2,RR_Err2,RR3,RR_Err3,RR4,RR_Err4,RR5,RR_Err5,Recup1,Recup_Err1,Recup2,Recup_Err2,Recup3,Recup_Err3,Recup4,Recup_Err4,Recup5,Recup_Err5,Sig1,Sig2,BG1,BG2,Ln/Tn,Ln/Tn_err,Fit,Options,R_Chi_Sq,Param1,Error1,Param2,Error2,Param3,Error3,Param4,Error4,Param5,Error5,Param6,Error6,Param7,Error7,Dose_Rate,DR_Error,ED_in_Gy,ROI X1,ROI Y1,ROI X2,ROI Y2,UseLxTx01,Dose01,LSig01,LBG01,TSig01,TBG01,LxTx01,Unc01,UseLxTx02,Dose02,LSig02,LBG02,TSig02,TBG02,LxTx02,Unc02,UseLxTx03,Dose03,LSig03,LBG03,TSig03,TBG03,LxTx03,Unc03,UseLxTx04,Dose04,LSig04,LBG04,TSig04,TBG04,LxTx04,Unc04,UseLxTx05,Dose05,LSig05,LBG05,TSig05,TBG05,LxTx05,Unc05,UseLxTx06,Dose06,LSig06,LBG06,TSig06,TBG06,LxTx06,Unc06,UseLxTx07,Dose07,LSig07,LBG07,TSig07,TBG07,LxTx07,Unc07,UseLxTx08,Dose08,LSig08,LBG08,TSig08,TBG08,LxTx08,Unc08,UseLxTx09,Dose09,LSig09,LBG09,TSig09,TBG09,LxTx09,Unc09,UseLxTx10,Dose10,LSig10,LBG10,TSig10,TBG10,LxTx10,Unc10,UseLxTx11,Dose11,LSig11,LBG11,TSig11,TBG11,LxTx11,Unc11,UseLxTx12,Dose12,LSig12,LBG12,TSig12,TBG12,LxTx12,Unc12,UseLxTx13,Dose13,LSig13,LBG13,TSig13,TBG13,LxTx13,Unc13,UseLxTx14,Dose14,LSig14,LBG14,TSig14,TBG14,LxTx14,Unc14,UseLxTx15,Dose15,LSig15,LBG15,TSig15,TBG15,LxTx15,Unc15
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,17,182.3816528,28.44297028,568,130.5,0,232,69,10.33428288,50,1.181034446,52,0.773657739,0.129543498,0.685774088,0.113398805,0.879733145,0.151377365,0.886404932,0.124745101,0,0,3.004342079,1.52046895,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.684049129,0.333174676,4,18,1.476858139,19.54218102,3.166381359,1270.869385,254.4156952,5.343495846,2.678353071,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,354,63,202,57.75,2.018030405,0.269145459,TRUE,200,619,95.25,245,53.25,2.731872797,0.293243766,TRUE,400,1324,126.75,306,68.25,5.03660059,0.466056347,TRUE,800,2851,281.25,338,95.25,10.58796883,0.98561132,TRUE,1600,5775,498,529,142.5,13.65329838,1.033284545,TRUE,0,52,33.75,270,44.25,0.080638021,0.039563529,TRUE,100,473,78,313,60,1.561264873,0.158061922,TRUE,100,469,75,350,65.25,1.383912921,0.135283336,TRUE,100,452,73.5,274,60.75,1.775328279,0.193022236,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,19,315.1447144,22.27392578,3997,217.5,0,954,115.5,3.847193718,50,0.741090119,91,1.002548933,0.092485614,1.132549405,0.104404807,0.987693369,0.090207599,1.129670024,0.105545849,0,0,1.94103682,0.450905144,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,4.507453918,0.247759163,4,18,0.604506016,13.05732727,0.823343575,756.1799316,64.78005981,5.03437233,1.204328775,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,1160,93.75,714,64.5,1.641570449,0.105617248,TRUE,200,2139,101.25,725,72,3.120520592,0.187499613,TRUE,400,4361,189.75,830,93.75,5.665851593,0.319004118,TRUE,800,9360,418.5,1216,144,8.34095192,0.418971598,TRUE,1600,18919,846,1802,237,11.54824257,0.531492829,TRUE,0,91,40.5,647,69.75,0.087491341,0.019747188,TRUE,100,1166,119.25,729,93,1.645754695,0.108801991,TRUE,100,1203,96.75,673,78,1.859159708,0.122742124,TRUE,100,1125,87,707,66.75,1.621368289,0.10510084,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,25,64.03208923,15.46800232,251,90,0,201,60,11.12367916,50,2.213930368,48,1.253736019,0.188621849,1.085453987,0.163567469,1.222248554,0.18545267,0.865775585,0.096280009,0,0,0.93057704,1.863838196,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,1.141843915,0.183801264,4,18,2.395755053,9.099783897,0.545051694,482.7963562,43.20554352,0.700946271,1.130921125,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,338,73.5,234,63,1.546783566,0.198613316,TRUE,200,837,102.75,336,88.5,2.96646452,0.289355457,TRUE,400,1895,196.5,477,90,4.388888836,0.328245223,TRUE,800,4232,316.5,611,162,8.720489502,0.62732619,TRUE,1600,7450,609.75,976,185.25,8.650815964,0.489545494,TRUE,0,48,43.5,479,55.5,0.010625738,0.02121328,TRUE,100,878,99,479,77.25,1.939258218,0.152042538,TRUE,100,800,94.5,505,84.75,1.678962469,0.13241449,TRUE,100,792,85.5,445,71.25,1.890553951,0.152826563,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,31,164.9919739,21.63461304,1026,116.3000031,0,397,64.5,6.347040653,50,1.100755692,77,0.82051748,0.094290093,1.049919128,0.124221958,0.945614517,0.112335145,1.279581666,0.139444441,0,0,2.08633709,0.976765156,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.735939741,0.222667381,4,18,3.464984417,18.68522453,2.006888628,1065.929688,146.7014771,3.702279329,1.548074245,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,642,66.75,348,49.5,1.926968217,0.168696508,TRUE,200,1202,88.5,347,63.75,3.931850195,0.333539575,TRUE,400,2426,162,487,65.25,5.368745804,0.370442063,TRUE,800,5886,257.25,728,84.75,8.751088142,0.506906986,TRUE,1600,13312,541.5,970,173.25,16.02924538,0.88772136,TRUE,0,77,53.25,479,63.75,0.057080928,0.026316818,TRUE,100,776,64.5,501,51,1.581111073,0.11769899,TRUE,100,816,73.5,427,60,2.023160696,0.161022246,TRUE,100,774,88.5,437,60.75,1.822169065,0.146322981,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,34,156.4047089,49.48124313,234,100.5,0,113,58.5,22.98160553,50,2.212389469,61,0.934123397,0.224246383,1.020276785,0.248501286,0.964828551,0.232596144,1.092229128,0.186532483,0,0,5.612634182,3.000396013,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.44954133,0.654648066,4,18,0.073451765,12.31154633,1.610236883,743.2041016,136.7322235,8.478397369,4.160162449,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,183,57,117,44.25,1.733149886,0.363105476,TRUE,200,340,70.5,134,43.5,2.977900505,0.489351243,TRUE,400,818,124.5,207,68.25,5,0.643580794,TRUE,800,1771,231.75,280,95.25,8.333514214,0.927001417,TRUE,1600,3401,480,414,145.5,10.87895679,1.029032469,TRUE,0,61,39.75,215,60.75,0.137483791,0.063652217,TRUE,100,399,76.5,269,69.75,1.618975878,0.189747602,TRUE,100,384,79.5,233,60.75,1.768292665,0.219652578,TRUE,100,384,71.25,250,63,1.672192454,0.199435875,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,37,833.854187,104.3564453,4458,292.5,0,638,143.3000031,5.519180775,50,0.733542323,108,1.082892537,0.135940447,1.056367397,0.133089632,0.851250589,0.10615626,0.975505412,0.11471808,0,0,2.081608772,0.488665134,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,8.420254707,0.568956554,4,18,1.84310019,12.92270756,1.032469869,801.0947266,91.40662384,10.78680515,2.699435234,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,580,95.25,352,65.25,1.690617323,0.159503609,TRUE,200,1031,96,365,82.5,3.309734583,0.293440789,TRUE,400,1967,143.25,483,97.5,4.730739117,0.354518592,TRUE,800,5148,335.25,660,134.25,9.154841423,0.595822752,TRUE,1600,10678,639.75,1143,225,10.93485832,0.590613008,TRUE,0,108,51,398,72.75,0.175276756,0.039405532,TRUE,100,774,99,449,80.25,1.830756783,0.151607126,TRUE,100,724,82.5,435,75.75,1.78591311,0.149118304,TRUE,100,683,101.25,468,63.75,1.439139009,0.117361844,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,40,400.0949402,34.14329529,3249,173.3000031,0,617,87,4.928286076,50,1.102106929,89,0.932837903,0.092981391,0.918420732,0.091196194,0.897894382,0.089195721,0.984544814,0.091255814,0,0,1.326612473,0.329652488,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,5.803207397,0.368674457,4,18,0.804603219,15.55075455,1.29069531,866.1416626,92.52658844,4.455392838,1.080845952,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,907,81.75,484,59.25,1.943018556,0.145428091,TRUE,200,1686,108,535,60,3.322105169,0.223601416,TRUE,400,3316,144.75,665,84.75,5.46570158,0.334923834,TRUE,800,6818,321,830,96.75,8.861156464,0.493067771,TRUE,1600,12895,573.75,1110,216.75,13.79444695,0.747055531,TRUE,0,89,42,669,58.5,0.076986074,0.018494653,TRUE,100,1154,91.5,644,57.75,1.812521338,0.119313978,TRUE,100,1148,69.75,671,66.75,1.784508467,0.116443112,TRUE,100,1168,96.75,680,66,1.744625449,0.11395216,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,43,230.6347656,24.92590332,1090,116.3000031,0,337,72.80000305,7.490115643,50,1.53709197,71,1.088880539,0.126589641,1.019070506,0.117167853,0.998264849,0.115999974,0.93588835,0.098119579,0,0,0.632311881,0.673035145,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,3.685465574,0.331730038,4,18,1.296802402,15.49577808,1.275671482,855.2746582,93.00171661,1.664318204,1.377043009,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,641,90.75,363,55.5,1.789268255,0.158747807,TRUE,200,1202,92.25,428,64.5,3.052819729,0.234245032,TRUE,400,2574,172.5,549,80.25,5.123746395,0.343405396,TRUE,800,6047,309.75,715,117,9.593979836,0.582440197,TRUE,1600,13452,654,1176,220.5,13.39403439,0.709296227,TRUE,0,71,60.75,503,65.25,0.023303635,0.02471563,TRUE,100,935,75.75,528,87,1.948299289,0.146368861,TRUE,100,930,80.25,538,72,1.823390603,0.133340508,TRUE,100,880,84.75,518,72.75,1.786163568,0.134035885,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,44,63.59925461,33.21511841,127,97.5,0,100,66.80000305,36.90220261,50,1.24000001,26,0.742997766,0.303144664,0.644826412,0.259384155,0.566503584,0.235146329,0.867871225,0.214100882,0,0,-26.32346725,-22.16525269,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,0.888554275,0.538576722,4,18,0.388073027,20.04743195,6.899140358,1132.87915,468.7572632,-12.24157238,6.702161789,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,123,48.75,73,41.25,2.340693951,0.855898976,TRUE,200,193,66.75,89,45,2.868181705,0.810827672,TRUE,400,369,80.25,91,39.75,5.638671875,1.2919873,TRUE,800,828,179.25,146,75.75,9.240740776,1.953703403,TRUE,1600,1898,321.75,212,112.5,15.84120655,2.835851192,TRUE,0,26,39.75,119,60,-0.233898297,0.136711732,TRUE,100,216,60,134,44.25,1.739130378,0.314769328,TRUE,100,194,40.5,146,44.25,1.50934124,0.253016084,TRUE,100,177,62.25,124,37.5,1.326011539,0.260475665,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,52,122.4942932,18.5024147,531,113.3000031,0,245,60.79999924,9.254611015,50,1.130612254,63,0.669120908,0.124197908,0.811327338,0.156277463,0.726752996,0.13435863,1.212527275,0.186504573,0,0,4.45272398,2.431812048,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.267643929,0.261962086,4,18,1.12396574,12.47401714,1.210146785,639.413269,90.51720428,5.791957378,2.910460234,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,329,51,156,51.75,2.667946339,0.412867099,TRUE,200,603,73.5,210,53.25,3.379068375,0.39662829,TRUE,400,1245,113.25,275,65.25,5.396757126,0.530307829,TRUE,800,2380,197.25,328,69,8.427412987,0.726992607,TRUE,1600,4794,354,492,123.75,12.05866432,0.919991374,TRUE,0,63,44.25,246,60.75,0.100971922,0.053897068,TRUE,100,476,71.25,274,47.25,1.785178661,0.182965994,TRUE,100,464,66.75,245,61.5,2.164577723,0.248261377,TRUE,100,496,57.75,277,51,1.938938022,0.196120575,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,53,413.7110596,46.87168884,1589,120,0,255,45.79999924,8.131114006,50,1.007843137,46,0.945665836,0.146653533,0.904812217,0.142959252,1.041671276,0.16447331,0.95679915,0.137665614,0,0,0.273753047,0.512154102,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,7.021988392,0.652688086,4,18,0.498062968,24.64578247,4.253125668,1236.804688,258.2087097,1.067582965,1.810609341,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,400,59.25,221,51.75,2.013593435,0.239573032,TRUE,200,672,64.5,201,54.75,4.155266762,0.500852764,TRUE,400,1418,106.5,247,48,6.590452194,0.634435892,TRUE,800,2919,165.75,329,77.25,10.93841934,0.963558435,TRUE,1600,6087,330.75,429,120.75,18.67683411,1.55269599,TRUE,0,46,41.25,297,52.5,0.019222908,0.035918988,TRUE,100,499,57.75,279,47.25,1.904186487,0.189406455,TRUE,100,462,54.75,282,58.5,1.821923971,0.189409062,TRUE,100,487,50.25,257,48.75,2.09750247,0.217723221,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,60,137.0569763,43.44643021,212,69,0,103,39.79999924,18.23743248,50,0.864077687,25,1.955856562,0.840742052,1.496171832,0.638428986,1.260386705,0.494665086,0.764970124,0.298641205,0,0,-6.626153946,-4.9602952,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.262658119,0.492658883,4,18,2.09890008,11.91998005,2.326188564,625.5686646,192.5048065,-5.381075382,5.3664608,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,126,59.25,79,39,1.667500019,0.54602617,TRUE,200,234,63.75,79,40.5,4.420779228,1.287119031,TRUE,400,483,77.25,126,36.75,4.548206329,0.702272832,TRUE,800,1057,126.75,185,60,7.441599846,0.978831768,TRUE,1600,2176,237,237,99,14.05072498,1.896575809,TRUE,0,25,35.25,101,32.25,-0.149927214,0.107382193,TRUE,100,172,36,83,41.25,3.261390924,0.90824765,TRUE,100,168,46.5,102,53.25,2.49486661,0.682587445,TRUE,100,172,48,89,30,2.101694822,0.454707891,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,67,252.5105286,37.61572266,616,78,0,181,48.79999924,11.15829849,50,1.149171233,44,1.196779847,0.227557346,1.200568318,0.222289562,1.22221899,0.224458128,1.003165603,0.175364673,0,0,2.010476589,1.459188819,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,4.069591522,0.515267074,4,18,0.592170477,18.46475983,2.809113741,1033.335938,203.533371,4.745310307,3.381669998,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,257,51,169,39,1.58461535,0.223752543,TRUE,200,529,65.25,194,36,2.934810162,0.331916302,TRUE,400,1004,105,205,61.5,6.264808178,0.761756003,TRUE,800,2120,153.75,242,55.5,10.54262733,1.053340793,TRUE,1600,4348,295.5,383,99.75,14.30967522,1.217327237,TRUE,0,44,32.25,191,48,0.081818186,0.058472455,TRUE,100,336,54,193,44.25,1.896435738,0.241491809,TRUE,100,360,48,209,45,1.902438998,0.227844805,TRUE,100,365,43.5,208,42,1.936746955,0.227419779,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,71,256.9970093,76.15058136,286,81,0,113,58.5,22.98160553,50,1.008849502,24,1.559844613,0.535197496,1.497775197,0.495941132,1.773370624,0.610286951,0.960207939,0.254375011,0,0,-4.314471722,-3.20312047,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,3.761467934,0.938985169,4,18,1.078228354,14.79430962,3.655991554,847.4037476,276.0383606,-8.37644577,5.897402763,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,121,57.75,95,36.75,1.085910678,0.304425925,TRUE,200,235,66,104,57.75,3.658008575,1.036228299,TRUE,400,429,81.75,113,53.25,5.815745354,1.277332425,TRUE,800,933,149.25,157,54,7.608737946,1.117414236,TRUE,1600,1936,260.25,218,104.25,14.73790741,2.326675653,TRUE,0,24,34.5,112,47.25,-0.162287474,0.113469094,TRUE,100,186,51,127,47.25,1.693851948,0.335077643,TRUE,100,183,42.75,117,30.75,1.626450062,0.286588043,TRUE,100,185,45,114,41.25,1.925722122,0.384376347,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,74,80.60778046,17.0470829,254,72,0,161,50.29999924,12.73440456,50,1,30,0.941061378,0.17979221,0.963052809,0.18424949,0.964034677,0.196211815,1.023368716,0.175977066,0,0,2.78669095,2.599774837,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,1.644083142,0.268971682,4,18,0.528018594,15.75921822,1.722502112,751.1991577,116.5387344,2.157649279,2.045410872,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,269,45.75,144,35.25,2.05335784,0.302944988,TRUE,200,509,43.5,170,53.25,3.988860369,0.552244127,TRUE,400,1097,78.75,191,57.75,7.644144058,0.953949094,TRUE,800,2396,173.25,308,71.25,9.390367508,0.851013064,TRUE,1600,5386,316.5,467,114,14.36118984,1.103354335,TRUE,0,30,22.5,208,44.25,0.045815516,0.042080123,TRUE,100,336,39,192,38.25,1.932335734,0.234554902,TRUE,100,360,52.5,196,40.5,1.977491975,0.240861893,TRUE,100,291,49.5,161,39,1.979508162,0.277542651,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,77,121.4272156,24.77452087,260,76.5,0,140,53.29999924,15.47344398,50,1.057142854,29,1.143921614,0.27471894,0.895270288,0.215358764,0.886927724,0.200768232,0.78263253,0.176572934,0,0,-7.430535316,-4.391226768,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.116493702,0.393793911,4,18,0.515091538,14.0627203,2.021712542,699.2605591,137.3106842,-7.370872498,4.031334877,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,190,38.25,118,36,1.850000024,0.332583487,TRUE,200,377,55.5,122,33.75,3.645124674,0.567534506,TRUE,400,685,70.5,155,51,5.908653736,0.857693851,TRUE,800,1288,131.25,201,65.25,8.523949623,1.073516011,TRUE,1600,2671,239.25,259,78,13.43480682,1.435919881,TRUE,0,29,43.5,138,45.75,-0.157266811,0.08821363,TRUE,100,244,38.25,137,39.75,2.116255045,0.33698076,TRUE,100,250,64.5,160,48,1.65625,0.264720917,TRUE,100,237,36,148,25.5,1.640816331,0.225703329,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,79,145.6697845,51.04240799,132,64.5,0,123,62.29999924,21.46269226,50,0.601626039,21,2.645666361,2.166079521,0.198025152,0.280549705,1.793722868,1.289648771,0.074848875,0.10969568,0,0,-42.31808472,-31.72861862,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,1.112026334,0.327818125,4,18,1.518007159,14.2184124,9.396981239,1169.026001,982.5401001,-50.49085999,15.569911,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,92,63,64,33.75,0.960264862,0.494134307,TRUE,200,167,63,73,49.5,4.425531864,2.077975035,TRUE,400,254,95.25,79,48.75,5.254966736,1.972691178,TRUE,800,412,149.25,100,66.75,7.912651062,3.013254166,TRUE,1600,682,288,138,96,9.380952835,3.330995798,TRUE,0,21,33,69,43.5,-0.470588237,0.324413985,TRUE,100,104,57,74,55.5,2.540540457,1.617828965,TRUE,100,73,64.5,89,44.25,0.190156594,0.251003236,TRUE,100,85,42.75,74,49.5,1.722449064,0.864897013,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
